Date,KOSPI,PER,PBR
2010-09-01,1764.69,15.13,1.29
2010-09-02,1775.73,15.23,1.3
2010-09-03,1780.02,15.27,1.3
2010-09-06,1792.42,15.37,1.31
2010-09-07,1787.74,15.34,1.31
2010-09-08,1779.22,15.3,1.3
2010-09-09,1784.36,15.35,1.31
2010-09-10,1802.58,15.5,1.32
2010-09-13,1818.86,15.64,1.33
2010-09-14,1815.25,15.61,1.33
2010-09-15,1823.88,15.69,1.33
2010-09-16,1811.85,15.58,1.33
2010-09-17,1827.35,15.71,1.34
2010-09-20,1832.63,15.76,1.34
2010-09-24,1846.6,15.88,1.35
2010-09-27,1860.83,16.0,1.36
2010-09-28,1855.97,15.96,1.36
2010-09-29,1866.45,16.06,1.37
2010-09-30,1872.81,16.11,1.37
2010-10-01,1876.73,16.15,1.37
2010-10-04,1879.29,16.17,1.38
2010-10-05,1878.94,16.17,1.38
2010-10-06,1903.95,16.39,1.39
2010-10-07,1900.85,16.36,1.39
2010-10-08,1897.07,16.33,1.39
2010-10-11,1889.91,16.29,1.39
2010-10-12,1868.04,16.09,1.37
2010-10-13,1876.15,16.16,1.38
2010-10-14,1899.76,16.36,1.39
2010-10-15,1902.29,16.38,1.39
2010-10-18,1875.42,16.15,1.37
2010-10-19,1857.32,16.0,1.36
2010-10-20,1870.44,16.12,1.37
2010-10-21,1874.69,16.15,1.37
2010-10-22,1897.31,16.35,1.39
2010-10-25,1915.71,16.51,1.4
2010-10-26,1919.41,16.54,1.41
2010-10-27,1909.54,16.45,1.4
2010-10-28,1907.87,16.44,1.4
2010-10-29,1882.95,16.22,1.38
2010-11-01,1914.74,16.5,1.4
2010-11-02,1918.04,16.54,1.41
2010-11-03,1935.97,16.69,1.42
2010-11-04,1942.5,16.75,1.42
2010-11-05,1938.96,16.72,1.42
2010-11-08,1942.41,16.75,1.42
2010-11-09,1947.46,16.84,1.43
2010-11-10,1967.85,17.01,1.44
2010-11-11,1914.73,16.55,1.4
2010-11-12,1913.12,16.54,1.4
2010-11-15,1913.81,16.55,1.4
2010-11-16,1899.13,16.45,1.39
2010-11-17,1897.11,16.41,1.39
2010-11-18,1927.86,16.67,1.41
2010-11-19,1940.96,16.79,1.42
2010-11-22,1944.34,16.82,1.42
2010-11-23,1928.94,16.68,1.41
2010-11-24,1925.98,16.66,1.41
2010-11-25,1927.68,16.67,1.41
2010-11-26,1901.8,16.46,1.39
2010-11-29,1895.54,16.4,1.39
2010-11-30,1904.63,16.47,1.39
2010-12-01,1929.32,16.69,1.41
2010-12-02,1950.26,16.88,1.43
2010-12-03,1957.26,16.95,1.43
2010-12-06,1953.64,16.91,1.43
2010-12-07,1962.52,16.99,1.44
2010-12-08,1955.72,16.92,1.43
2010-12-09,1988.96,17.21,1.46
2010-12-10,1986.14,17.18,1.46
2010-12-13,1996.59,17.28,1.46
2010-12-14,2009.05,17.38,1.47
2010-12-15,2017.48,17.47,1.48
2010-12-16,2009.24,17.41,1.47
2010-12-17,2026.3,17.55,1.48
2010-12-20,2020.28,17.5,1.48
2010-12-21,2037.09,17.64,1.49
2010-12-22,2038.11,17.65,1.49
2010-12-23,2037.53,17.65,1.49
2010-12-24,2029.6,17.58,1.49
2010-12-27,2022.19,17.55,1.48
2010-12-28,2033.32,17.65,1.49
2010-12-29,2043.49,17.73,1.5
2010-12-30,2051.0,17.8,1.5
2011-01-03,2070.08,17.96,1.52
2011-01-04,2085.14,18.09,1.53
2011-01-05,2082.55,18.26,1.53
2011-01-06,2077.61,18.22,1.52
2011-01-07,2086.2,18.29,1.53
2011-01-10,2080.81,18.25,1.53
2011-01-11,2088.32,18.31,1.53
2011-01-12,2094.95,18.37,1.54
2011-01-13,2089.48,18.33,1.53
2011-01-14,2108.17,18.49,1.55
2011-01-17,2099.85,18.42,1.54
2011-01-18,2096.48,18.41,1.54
2011-01-19,2115.69,18.58,1.55
2011-01-20,2106.66,18.5,1.55
2011-01-21,2069.92,18.18,1.52
2011-01-24,2082.16,18.29,1.53
2011-01-25,2086.67,18.33,1.53
2011-01-26,2110.46,18.28,1.55
2011-01-27,2115.01,18.31,1.55
2011-01-28,2107.87,18.25,1.55
2011-01-31,2069.73,17.92,1.52
2011-02-01,2072.03,17.94,1.52
2011-02-07,2081.74,17.99,1.53
2011-02-08,2069.7,17.88,1.52
2011-02-09,2045.58,17.67,1.5
2011-02-10,2008.5,17.35,1.48
2011-02-11,1977.19,17.07,1.45
2011-02-14,2014.59,17.44,1.48
2011-02-15,2010.52,17.36,1.48
2011-02-16,1989.11,17.18,1.46
2011-02-17,1977.22,17.08,1.45
2011-02-18,2013.14,17.39,1.48
2011-02-21,2005.3,17.32,1.47
2011-02-22,1969.92,17.03,1.45
2011-02-23,1961.63,16.95,1.44
2011-02-24,1949.88,16.85,1.43
2011-02-25,1963.43,16.97,1.44
2011-02-28,1939.3,16.76,1.43
2011-03-02,1928.24,16.67,1.42
2011-03-03,1970.66,17.04,1.45
2011-03-04,2004.68,17.33,1.47
2011-03-07,1980.27,17.13,1.46
2011-03-08,1996.32,17.26,1.47
2011-03-09,2001.47,17.31,1.47
2011-03-10,1981.58,17.14,1.46
2011-03-11,1955.54,16.91,1.44
2011-03-14,1971.23,17.04,1.45
2011-03-15,1923.92,16.63,1.41
2011-03-16,1957.97,16.93,1.44
2011-03-17,1959.03,16.96,1.44
2011-03-18,1981.13,17.15,1.46
2011-03-21,2003.42,17.34,1.47
2011-03-22,2013.66,17.43,1.48
2011-03-23,2012.18,17.41,1.48
2011-03-24,2036.78,17.63,1.5
2011-03-25,2054.04,17.82,1.51
2011-03-28,2056.39,17.86,1.51
2011-03-29,2072.13,18.0,1.52
2011-03-30,2091.38,18.2,1.54
2011-03-31,2106.7,18.39,1.55
2011-04-01,2121.01,18.52,1.56
2011-04-04,2115.87,18.47,1.56
2011-04-05,2130.43,18.6,1.57
2011-04-06,2126.71,18.57,1.56
2011-04-07,2122.14,18.54,1.56
2011-04-08,2127.97,18.59,1.57
2011-04-11,2122.39,18.54,1.56
2011-04-12,2089.4,18.27,1.54
2011-04-13,2121.92,18.56,1.56
2011-04-14,2141.06,18.73,1.58
2011-04-15,2140.5,18.72,1.58
2011-04-18,2137.72,18.71,1.58
2011-04-19,2122.68,18.57,1.56
2011-04-20,2169.91,18.99,1.6
2011-04-21,2198.54,19.24,1.62
2011-04-22,2197.82,19.24,1.62
2011-04-25,2216.0,19.39,1.63
2011-04-26,2206.3,19.31,1.63
2011-04-27,2206.7,13.33,1.45
2011-04-28,2208.35,13.33,1.45
2011-04-29,2192.36,13.23,1.44
2011-05-02,2228.96,13.45,1.46
2011-05-03,2200.73,13.28,1.44
2011-05-04,2180.64,13.16,1.43
2011-05-06,2147.45,12.96,1.41
2011-05-09,2139.17,12.91,1.4
2011-05-11,2166.63,13.08,1.42
2011-05-12,2122.65,12.84,1.39
2011-05-13,2120.08,12.83,1.39
2011-05-16,2104.18,12.73,1.38
2011-05-17,2102.41,12.72,1.38
2011-05-18,2135.78,12.92,1.4
2011-05-19,2095.51,12.68,1.38
2011-05-20,2111.5,12.78,1.39
2011-05-23,2055.71,12.45,1.35
2011-05-24,2061.76,12.49,1.35
2011-05-25,2035.87,12.33,1.34
2011-05-26,2091.91,12.67,1.37
2011-05-27,2100.24,12.72,1.38
2011-05-30,2093.79,12.68,1.37
2011-05-31,2142.47,12.98,1.41
2011-06-01,2141.34,12.97,1.41
2011-06-02,2114.2,12.81,1.39
2011-06-03,2113.47,12.8,1.39
2011-06-07,2099.71,12.73,1.38
2011-06-08,2083.35,12.63,1.37
2011-06-09,2071.42,12.56,1.36
2011-06-10,2046.67,12.41,1.35
2011-06-13,2048.74,12.46,1.35
2011-06-14,2076.83,12.64,1.37
2011-06-15,2086.53,12.69,1.37
2011-06-16,2046.63,12.45,1.35
2011-06-17,2031.93,12.36,1.34
2011-06-20,2019.65,12.29,1.33
2011-06-21,2048.17,12.46,1.35
2011-06-22,2063.9,12.56,1.36
2011-06-23,2055.86,12.51,1.35
2011-06-24,2090.81,12.72,1.38
2011-06-27,2070.29,12.59,1.36
2011-06-28,2062.91,12.55,1.36
2011-06-29,2094.42,12.74,1.38
2011-06-30,2100.69,12.76,1.38
2011-07-01,2125.74,12.93,1.4
2011-07-04,2145.3,13.04,1.41
2011-07-05,2161.75,13.15,1.42
2011-07-06,2171.19,13.2,1.43
2011-07-07,2180.59,13.26,1.44
2011-07-08,2180.35,13.26,1.43
2011-07-11,2157.16,13.11,1.42
2011-07-12,2109.73,12.82,1.39
2011-07-13,2129.64,12.95,1.4
2011-07-14,2130.07,12.95,1.4
2011-07-15,2145.2,13.04,1.41
2011-07-18,2130.48,12.95,1.4
2011-07-19,2130.21,12.95,1.4
2011-07-20,2154.95,13.1,1.42
2011-07-21,2145.04,13.03,1.41
2011-07-22,2171.23,13.2,1.43
2011-07-25,2150.48,12.95,1.4
2011-07-26,2168.7,13.06,1.41
2011-07-27,2174.31,13.1,1.42
2011-07-28,2155.85,12.98,1.41
2011-07-29,2133.21,12.84,1.39
2011-08-01,2172.31,12.91,1.42
2011-08-02,2121.27,12.6,1.38
2011-08-03,2066.26,12.28,1.35
2011-08-04,2018.47,11.99,1.32
2011-08-05,1943.75,11.54,1.27
2011-08-08,1869.45,11.1,1.22
2011-08-09,1801.35,10.7,1.17
2011-08-10,1806.24,10.72,1.18
2011-08-11,1817.44,10.79,1.18
2011-08-12,1793.31,10.64,1.17
2011-08-16,1879.87,11.16,1.23
2011-08-17,1892.67,11.24,1.23
2011-08-18,1860.58,11.04,1.21
2011-08-19,1744.88,10.35,1.14
2011-08-22,1710.7,10.14,1.11
2011-08-23,1776.68,10.54,1.16
2011-08-24,1754.78,10.41,1.14
2011-08-25,1764.58,10.47,1.15
2011-08-26,1778.95,10.56,1.16
2011-08-29,1829.5,10.86,1.19
2011-08-30,1843.82,10.95,1.2
2011-08-31,1880.11,11.16,1.22
2011-09-01,1880.7,11.16,1.22
2011-09-02,1867.75,11.08,1.22
2011-09-05,1785.83,10.6,1.16
2011-09-06,1766.71,10.48,1.15
2011-09-07,1833.46,10.88,1.19
2011-09-08,1846.64,10.96,1.2
2011-09-09,1812.93,10.76,1.18
2011-09-14,1749.16,10.38,1.14
2011-09-15,1774.08,10.53,1.16
2011-09-16,1840.1,10.92,1.2
2011-09-19,1820.94,10.8,1.19
2011-09-20,1837.97,10.91,1.2
2011-09-21,1854.28,11.0,1.21
2011-09-22,1800.55,10.68,1.17
2011-09-23,1697.44,10.08,1.1
2011-09-26,1652.71,9.81,1.08
2011-09-27,1735.71,10.31,1.13
2011-09-28,1723.09,10.23,1.12
2011-09-29,1769.29,10.47,1.15
2011-09-30,1769.65,10.48,1.15
2011-10-04,1706.19,10.1,1.11
2011-10-05,1666.52,9.87,1.08
2011-10-06,1710.32,10.14,1.11
2011-10-07,1759.77,10.42,1.15
2011-10-10,1766.44,10.46,1.15
2011-10-11,1795.02,10.63,1.17
2011-10-12,1809.5,10.72,1.18
2011-10-13,1823.1,10.8,1.19
2011-10-14,1835.4,10.88,1.19
2011-10-17,1865.18,11.06,1.21
2011-10-18,1838.9,10.9,1.2
2011-10-19,1855.92,11.0,1.21
2011-10-20,1805.09,10.7,1.18
2011-10-21,1838.38,10.9,1.2
2011-10-24,1898.32,11.29,1.24
2011-10-25,1888.65,11.22,1.23
2011-10-26,1894.31,11.27,1.23
2011-10-27,1922.04,11.44,1.25
2011-10-28,1929.48,11.49,1.26
2011-10-31,1909.03,11.36,1.24
2011-11-01,1909.63,11.37,1.24
2011-11-02,1898.01,11.29,1.24
2011-11-03,1869.96,11.13,1.22
2011-11-04,1928.41,11.48,1.26
2011-11-07,1919.1,11.43,1.25
2011-11-08,1903.14,11.33,1.24
2011-11-09,1907.53,11.36,1.24
2011-11-10,1813.25,10.79,1.18
2011-11-11,1863.45,11.09,1.21
2011-11-14,1902.81,11.33,1.24
2011-11-15,1886.12,11.23,1.23
2011-11-16,1856.07,11.05,1.21
2011-11-17,1876.67,11.18,1.22
2011-11-18,1839.17,10.96,1.2
2011-11-21,1820.03,10.84,1.19
2011-11-22,1826.28,10.89,1.19
2011-11-23,1783.1,10.63,1.16
2011-11-24,1795.06,10.69,1.17
2011-11-25,1776.4,10.58,1.16
2011-11-28,1815.28,10.82,1.18
2011-11-29,1856.52,11.07,1.21
2011-11-30,1847.51,11.01,1.2
2011-12-01,1916.18,11.43,1.25
2011-12-02,1916.04,11.43,1.25
2011-12-05,1922.9,11.47,1.25
2011-12-06,1902.82,11.36,1.24
2011-12-07,1919.42,11.45,1.25
2011-12-08,1912.39,11.41,1.25
2011-12-09,1874.75,11.19,1.22
2011-12-12,1899.76,11.34,1.24
2011-12-13,1864.06,11.13,1.22
2011-12-14,1857.75,11.08,1.21
2011-12-15,1819.11,10.85,1.19
2011-12-16,1839.96,10.98,1.2
2011-12-19,1776.93,10.6,1.16
2011-12-20,1793.06,10.7,1.17
2011-12-21,1848.41,11.03,1.2
2011-12-22,1847.49,11.02,1.2
2011-12-23,1867.22,11.15,1.22
2011-12-26,1856.7,11.09,1.21
2011-12-27,1842.02,11.0,1.2
2011-12-28,1825.12,10.89,1.19
2011-12-29,1825.74,10.9,1.19
2012-01-02,1826.37,10.9,1.19
2012-01-03,1875.41,11.2,1.22
2012-01-04,1866.22,11.14,1.22
2012-01-05,1863.74,11.14,1.22
2012-01-06,1843.14,11.02,1.2
2012-01-09,1826.49,10.92,1.19
2012-01-10,1853.22,11.08,1.21
2012-01-11,1845.55,11.05,1.2
2012-01-12,1864.57,11.17,1.22
2012-01-13,1875.68,11.24,1.22
2012-01-16,1859.27,11.14,1.21
2012-01-17,1892.74,11.34,1.23
2012-01-18,1892.39,11.34,1.23
2012-01-19,1914.97,11.47,1.25
2012-01-20,1949.89,11.68,1.27
2012-01-25,1952.23,11.7,1.27
2012-01-26,1957.18,11.73,1.28
2012-01-27,1964.83,11.77,1.28
2012-01-30,1940.55,11.63,1.26
2012-01-31,1955.79,11.72,1.27
2012-02-01,1959.24,11.74,1.28
2012-02-02,1984.3,11.89,1.29
2012-02-03,1972.34,11.82,1.29
2012-02-06,1973.13,11.82,1.29
2012-02-07,1981.59,11.87,1.29
2012-02-08,2003.73,12.0,1.31
2012-02-09,2014.62,12.08,1.31
2012-02-10,1993.71,11.95,1.3
2012-02-13,2005.74,12.02,1.31
2012-02-14,2002.64,12.0,1.31
2012-02-15,2025.32,12.14,1.32
2012-02-16,1997.45,11.97,1.3
2012-02-17,2023.47,12.13,1.32
2012-02-20,2024.9,12.14,1.32
2012-02-21,2024.24,12.13,1.32
2012-02-22,2028.65,12.16,1.32
2012-02-23,2007.8,12.01,1.31
2012-02-24,2019.89,12.08,1.32
2012-02-27,1991.16,11.91,1.3
2012-02-28,2003.69,11.98,1.31
2012-02-29,2030.25,12.16,1.33
2012-03-02,2034.63,12.17,1.33
2012-03-05,2016.06,12.06,1.32
2012-03-06,2000.36,11.97,1.31
2012-03-07,1982.15,11.87,1.29
2012-03-08,2000.76,11.98,1.31
2012-03-09,2018.3,12.09,1.32
2012-03-12,2002.5,11.99,1.31
2012-03-13,2025.04,12.13,1.32
2012-03-14,2045.08,12.25,1.34
2012-03-15,2043.76,12.24,1.33
2012-03-16,2034.44,12.18,1.33
2012-03-19,2047.0,12.89,1.33
2012-03-20,2042.15,12.86,1.33
2012-03-21,2027.23,12.77,1.32
2012-03-22,2026.12,12.76,1.32
2012-03-23,2026.83,12.77,1.32
2012-03-26,2019.19,12.72,1.32
2012-03-27,2039.76,12.85,1.33
2012-03-28,2031.74,12.8,1.33
2012-03-29,2014.41,12.69,1.31
2012-03-30,2014.04,12.69,1.31
2012-04-02,2029.29,12.75,1.32
2012-04-03,2049.28,12.88,1.34
2012-04-04,2018.61,12.68,1.32
2012-04-05,2028.77,12.75,1.32
2012-04-06,2029.03,12.75,1.32
2012-04-09,1997.08,12.55,1.3
2012-04-10,1994.41,12.53,1.3
2012-04-12,1986.63,12.47,1.3
2012-04-13,2008.91,12.61,1.31
2012-04-16,1992.63,12.51,1.3
2012-04-17,1985.3,12.47,1.3
2012-04-18,2004.53,12.35,1.31
2012-04-19,1999.86,12.32,1.3
2012-04-20,1974.65,12.16,1.29
2012-04-23,1972.63,12.15,1.29
2012-04-24,1963.42,12.83,1.23
2012-04-25,1961.98,12.82,1.23
2012-04-26,1964.04,12.83,1.23
2012-04-27,1975.35,12.91,1.24
2012-04-30,1981.99,12.95,1.25
2012-05-02,1999.07,13.05,1.26
2012-05-03,1995.11,13.02,1.25
2012-05-04,1989.15,12.98,1.25
2012-05-07,1956.44,12.76,1.23
2012-05-08,1967.01,12.83,1.24
2012-05-09,1950.29,12.72,1.23
2012-05-10,1944.93,12.69,1.22
2012-05-11,1917.13,12.51,1.2
2012-05-14,1913.73,12.49,1.2
2012-05-15,1898.96,12.4,1.19
2012-05-16,1840.53,12.01,1.16
2012-05-17,1845.24,12.04,1.16
2012-05-18,1782.46,11.63,1.12
2012-05-21,1799.13,11.75,1.13
2012-05-22,1828.69,11.94,1.15
2012-05-23,1808.62,11.81,1.14
2012-05-24,1814.47,11.85,1.14
2012-05-25,1824.17,11.91,1.15
2012-05-29,1849.91,12.07,1.16
2012-05-30,1844.86,12.03,1.16
2012-05-31,1843.47,12.02,1.16
2012-06-01,1834.51,11.97,1.15
2012-06-04,1783.13,11.63,1.12
2012-06-05,1801.85,11.76,1.13
2012-06-07,1847.95,12.06,1.16
2012-06-08,1835.64,11.98,1.15
2012-06-11,1867.04,12.19,1.17
2012-06-12,1854.74,12.1,1.17
2012-06-13,1859.32,12.14,1.17
2012-06-14,1871.48,12.21,1.18
2012-06-15,1858.16,12.12,1.17
2012-06-18,1891.71,12.35,1.19
2012-06-19,1891.77,12.35,1.19
2012-06-20,1904.12,12.43,1.2
2012-06-21,1889.15,12.34,1.19
2012-06-22,1847.39,12.06,1.16
2012-06-25,1825.38,11.91,1.15
2012-06-26,1817.81,11.87,1.14
2012-06-27,1817.65,11.87,1.14
2012-06-28,1819.18,11.88,1.14
2012-06-29,1854.01,12.1,1.17
2012-07-02,1851.65,12.09,1.16
2012-07-03,1867.82,12.19,1.17
2012-07-04,1874.45,12.24,1.18
2012-07-05,1875.49,12.24,1.18
2012-07-06,1858.2,12.13,1.17
2012-07-09,1836.13,11.98,1.15
2012-07-10,1829.45,11.94,1.15
2012-07-11,1826.39,11.92,1.15
2012-07-12,1785.39,11.65,1.12
2012-07-13,1812.89,11.83,1.14
2012-07-16,1817.79,11.79,1.14
2012-07-17,1821.96,11.8,1.15
2012-07-18,1794.91,11.62,1.13
2012-07-19,1822.96,11.81,1.15
2012-07-20,1822.93,11.81,1.15
2012-07-23,1789.44,11.59,1.13
2012-07-24,1793.93,11.62,1.13
2012-07-25,1769.31,11.46,1.11
2012-07-26,1782.47,11.55,1.12
2012-07-27,1829.16,11.85,1.15
2012-07-30,1843.79,11.94,1.16
2012-07-31,1881.99,12.19,1.18
2012-08-01,1879.93,12.17,1.18
2012-08-02,1869.4,11.98,1.18
2012-08-03,1848.68,11.85,1.16
2012-08-06,1885.88,12.09,1.19
2012-08-07,1886.8,12.1,1.19
2012-08-08,1903.23,12.2,1.2
2012-08-09,1940.59,12.52,1.21
2012-08-10,1946.4,12.55,1.22
2012-08-13,1932.44,12.46,1.21
2012-08-14,1956.96,12.62,1.22
2012-08-16,1957.91,12.63,1.22
2012-08-17,1946.54,12.56,1.22
2012-08-20,1946.31,12.55,1.22
2012-08-21,1943.22,12.53,1.22
2012-08-22,1935.19,12.48,1.21
2012-08-23,1942.54,12.53,1.22
2012-08-24,1919.81,12.38,1.2
2012-08-27,1917.87,12.37,1.2
2012-08-28,1916.33,12.36,1.2
2012-08-29,1928.54,12.44,1.21
2012-08-30,1906.38,12.29,1.19
2012-08-31,1905.12,12.28,1.19
2012-09-03,1912.71,12.33,1.2
2012-09-04,1907.13,12.3,1.19
2012-09-05,1874.03,12.08,1.17
2012-09-06,1881.24,12.13,1.18
2012-09-07,1929.58,12.45,1.21
2012-09-10,1924.7,12.43,1.2
2012-09-11,1920.0,12.4,1.2
2012-09-12,1950.03,12.59,1.22
2012-09-13,1950.69,12.59,1.22
2012-09-14,2007.58,12.96,1.26
2012-09-17,2002.35,12.93,1.25
2012-09-18,2004.96,12.95,1.25
2012-09-19,2007.88,12.96,1.26
2012-09-20,1990.33,12.85,1.25
2012-09-21,2002.37,12.93,1.25
2012-09-24,2003.44,12.93,1.25
2012-09-25,1991.41,12.86,1.25
2012-09-26,1980.44,12.79,1.24
2012-09-27,1988.7,12.82,1.24
2012-09-28,1996.21,12.86,1.25
2012-10-02,1996.03,12.86,1.25
2012-10-04,1992.68,12.84,1.25
2012-10-05,1995.17,12.84,1.25
2012-10-08,1981.89,12.73,1.24
2012-10-09,1979.04,12.72,1.24
2012-10-10,1948.22,12.51,1.22
2012-10-11,1933.09,12.42,1.21
2012-10-12,1933.26,12.42,1.21
2012-10-15,1925.59,12.37,1.2
2012-10-16,1941.54,12.48,1.21
2012-10-17,1955.15,12.57,1.22
2012-10-18,1959.12,12.59,1.22
2012-10-19,1943.84,12.49,1.21
2012-10-22,1941.59,12.48,1.21
2012-10-23,1926.81,12.38,1.2
2012-10-24,1913.96,12.3,1.2
2012-10-25,1924.5,12.36,1.2
2012-10-26,1891.43,12.15,1.18
2012-10-29,1891.52,12.15,1.18
2012-10-30,1899.58,12.2,1.19
2012-10-31,1912.06,12.28,1.19
2012-11-01,1898.44,12.21,1.19
2012-11-02,1918.72,12.34,1.2
2012-11-05,1908.22,12.27,1.19
2012-11-06,1928.17,12.4,1.21
2012-11-07,1937.55,12.46,1.21
2012-11-08,1914.41,12.31,1.2
2012-11-09,1904.41,12.31,1.19
2012-11-12,1900.87,12.29,1.19
2012-11-13,1889.7,12.22,1.18
2012-11-14,1894.04,12.25,1.18
2012-11-15,1870.72,12.09,1.17
2012-11-16,1860.83,12.03,1.16
2012-11-19,1878.1,12.15,1.17
2012-11-20,1890.18,12.23,1.18
2012-11-21,1884.04,12.18,1.18
2012-11-22,1899.5,12.29,1.19
2012-11-23,1911.33,12.36,1.2
2012-11-26,1908.51,12.34,1.19
2012-11-27,1925.2,12.45,1.2
2012-11-28,1912.78,12.37,1.2
2012-11-29,1934.85,12.51,1.21
2012-11-30,1932.9,12.5,1.21
2012-12-03,1940.02,12.55,1.21
2012-12-04,1935.18,12.51,1.21
2012-12-05,1947.04,12.59,1.22
2012-12-06,1949.62,12.61,1.22
2012-12-07,1957.45,12.66,1.22
2012-12-10,1957.42,12.67,1.22
2012-12-11,1964.62,12.7,1.23
2012-12-12,1975.44,12.78,1.24
2012-12-13,2002.77,12.96,1.25
2012-12-14,1995.04,12.91,1.25
2012-12-17,1983.07,12.83,1.24
2012-12-18,1993.09,12.9,1.25
2012-12-20,1999.5,12.94,1.25
2012-12-21,1980.42,12.81,1.24
2012-12-24,1981.82,12.82,1.24
2012-12-26,1982.25,12.83,1.24
2012-12-27,1987.35,12.86,1.24
2012-12-28,1997.05,12.92,1.25
2013-01-02,2031.1,13.16,1.27
2013-01-03,2019.41,13.08,1.26
2013-01-04,2011.94,13.03,1.26
2013-01-07,2011.25,13.02,1.26
2013-01-08,1997.94,12.93,1.25
2013-01-09,1991.81,12.89,1.25
2013-01-10,2006.8,12.99,1.25
2013-01-11,1996.67,12.93,1.25
2013-01-14,2007.04,13.0,1.26
2013-01-15,1983.74,12.87,1.24
2013-01-16,1977.45,12.83,1.24
2013-01-17,1974.27,12.81,1.23
2013-01-18,1987.85,12.9,1.24
2013-01-21,1986.86,12.89,1.24
2013-01-22,1996.52,12.95,1.25
2013-01-23,1980.41,12.85,1.24
2013-01-24,1964.48,12.74,1.23
2013-01-25,1946.69,12.63,1.22
2013-01-28,1939.71,12.58,1.21
2013-01-29,1955.96,12.69,1.22
2013-01-30,1964.43,12.74,1.23
2013-01-31,1961.94,12.73,1.23
2013-02-01,1957.79,12.71,1.22
2013-02-04,1953.21,12.68,1.22
2013-02-05,1938.18,12.58,1.21
2013-02-06,1936.19,12.57,1.21
2013-02-07,1931.77,12.62,1.21
2013-02-08,1950.9,12.74,1.22
2013-02-12,1945.79,12.71,1.22
2013-02-13,1976.07,12.91,1.23
2013-02-14,1979.61,12.93,1.24
2013-02-15,1981.18,12.94,1.24
2013-02-18,1981.91,12.94,1.24
2013-02-19,1985.83,13.02,1.24
2013-02-20,2024.64,13.28,1.26
2013-02-21,2015.22,13.22,1.26
2013-02-22,2018.89,13.24,1.26
2013-02-25,2009.52,13.18,1.25
2013-02-26,2000.01,13.12,1.25
2013-02-27,2004.04,13.14,1.25
2013-02-28,2026.49,13.29,1.26
2013-03-04,2013.15,13.2,1.26
2013-03-05,2016.61,13.23,1.26
2013-03-06,2020.74,13.26,1.26
2013-03-07,2004.4,13.15,1.25
2013-03-08,2006.01,13.16,1.25
2013-03-11,2003.35,13.14,1.25
2013-03-12,1993.34,13.08,1.24
2013-03-13,1999.73,13.12,1.25
2013-03-14,2002.13,13.13,1.25
2013-03-15,1986.5,13.03,1.24
2013-03-18,1968.18,12.91,1.23
2013-03-19,1978.56,12.97,1.23
2013-03-20,1959.41,12.84,1.22
2013-03-21,1950.82,12.79,1.22
2013-03-22,1948.71,12.77,1.22
2013-03-25,1977.67,12.96,1.23
2013-03-26,1983.7,13.0,1.24
2013-03-27,1993.44,13.07,1.24
2013-03-28,1993.52,13.07,1.24
2013-03-29,2004.89,13.14,1.25
2013-04-01,1995.99,13.09,1.25
2013-04-02,1986.15,13.04,1.24
2013-04-03,1983.22,13.02,1.24
2013-04-04,1959.45,12.86,1.22
2013-04-05,1927.23,12.65,1.2
2013-04-08,1918.69,12.36,1.2
2013-04-09,1920.74,12.37,1.2
2013-04-10,1935.58,12.46,1.21
2013-04-11,1949.8,12.55,1.22
2013-04-12,1924.23,12.39,1.2
2013-04-15,1920.45,12.36,1.2
2013-04-16,1922.21,12.38,1.2
2013-04-17,1923.84,12.38,1.2
2013-04-18,1900.06,12.23,1.18
2013-04-19,1906.75,12.27,1.19
2013-04-22,1926.31,12.4,1.2
2013-04-23,1918.63,12.35,1.2
2013-04-24,1935.31,12.46,1.21
2013-04-25,1951.6,12.57,1.22
2013-04-26,1944.56,12.69,1.22
2013-04-29,1940.7,12.67,1.22
2013-04-30,1963.95,13.81,1.17
2013-05-02,1957.21,13.75,1.16
2013-05-03,1965.71,13.81,1.17
2013-05-06,1961.48,13.78,1.16
2013-05-07,1954.35,13.73,1.16
2013-05-08,1956.45,13.78,1.16
2013-05-09,1979.45,13.94,1.18
2013-05-10,1944.75,13.7,1.15
2013-05-13,1948.7,13.72,1.16
2013-05-14,1968.83,13.88,1.17
2013-05-15,1971.26,13.9,1.17
2013-05-16,1986.81,14.01,1.18
2013-05-20,1982.43,13.97,1.18
2013-05-21,1981.09,13.96,1.18
2013-05-22,1993.83,14.05,1.18
2013-05-23,1969.19,13.88,1.17
2013-05-24,1973.45,13.91,1.17
2013-05-27,1979.97,13.95,1.17
2013-05-28,1986.22,14.0,1.18
2013-05-29,2001.2,14.1,1.19
2013-05-30,2000.1,14.09,1.19
2013-05-31,2001.05,14.1,1.19
2013-06-03,1989.57,14.02,1.18
2013-06-04,1989.51,14.02,1.18
2013-06-05,1959.19,13.8,1.16
2013-06-07,1923.85,13.56,1.14
2013-06-10,1932.7,13.53,1.15
2013-06-11,1920.68,13.45,1.14
2013-06-12,1909.91,13.37,1.13
2013-06-13,1882.73,13.18,1.12
2013-06-14,1889.24,13.23,1.12
2013-06-17,1883.1,13.19,1.12
2013-06-18,1900.62,13.31,1.13
2013-06-19,1888.31,13.23,1.12
2013-06-20,1850.49,12.97,1.1
2013-06-21,1822.83,12.77,1.08
2013-06-24,1799.01,12.6,1.07
